Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Manager_JobInvolvement,Manager_PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Average_Daily_Work_Hours,Average_Monthly_Hours,Annual_Total_Work_Hours,free_days,Overtime_Workers
49.0,No,Travel_Rarely,Sales,2,3,Technical Degree,Male,2,Manufacturing Director,Single,52040,8.0,14,8,1,26.0,3,5,0,0,3,3,2.0,3.0,3.0,7.195478927203065,156.50166666666667,1885.215478927203,21,false
51.0,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,1,Sales Executive,Married,41050,4.0,22,8,1,18.0,2,7,0,7,3,4,3.0,4.0,2.0,6.655977011494252,144.7675,1743.8659770114941,33,false
36.0,No,Travel_Rarely,Sales,15,2,Life Sciences,Male,1,Sales Executive,Married,96790,4.0,12,8,0,6.0,1,2,2,2,3,3,4.0,3.0,3.0,5.381417624521072,117.04583333333333,1409.9314176245207,27,false
34.0,Yes,Non-Travel,Research & Development,7,3,Life Sciences,Male,1,Sales Representative,Single,56170,8.0,25,8,1,9.0,3,5,0,4,3,4,1.0,4.0,2.0,8.205210727969346,178.46333333333334,2149.7652107279687,26,true
55.0,No,Travel_Rarely,Sales,26,3,Marketing,Male,1,Laboratory Technician,Single,104480,2.0,13,8,0,30.0,3,5,1,2,3,3,3.0,4.0,3.0,7.85233716475096,170.78833333333333,2057.3123371647516,25,false
24.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,5,Manager,Divorced,28970,1.0,18,8,3,5.0,4,5,0,3,3,3,4.0,3.0,4.0,8.805785440613025,191.52583333333334,2307.1157854406124,31,true
30.0,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Female,2,Manager,Married,59680,1.0,13,8,0,1.0,3,1,0,0,3,3,3.0,2.0,3.0,6.107164750957854,132.83083333333335,1600.077164750958,30,false
26.0,Yes,Travel_Frequently,Sales,14,3,Life Sciences,Male,2,Manager,Single,75100,0.0,18,8,3,7.0,3,6,0,4,3,3,3.0,3.0,3.0,6.436091954022987,139.98499999999999,1686.2560919540226,21,false
22.0,No,Travel_Rarely,Research & Development,16,5,Other,Male,1,Research Scientist,Married,29910,1.0,19,8,2,2.0,3,2,1,2,2,3,1.0,2.0,3.0,5.5637164750957835,121.01083333333334,1457.6937164750952,30,false
36.0,No,Travel_Rarely,Research & Development,1,3,Medical,Female,5,Healthcare Representative,Married,196360,1.0,12,8,1,10.0,3,10,9,0,3,3,2.0,3.0,3.0,5.756360153256705,125.20083333333334,1508.1663601532568,25,false
30.0,Yes,Travel_Frequently,Sales,3,2,Marketing,Male,3,Research Scientist,Single,11290,9.0,19,8,0,3.0,2,1,0,0,2,3,3.0,4.0,3.0,7.53268199233717,163.83583333333334,1973.5626819923384,21,false
37.0,No,Travel_Rarely,Research & Development,10,1,Technical Degree,Male,1,Sales Executive,Divorced,133410,1.0,14,8,1,18.0,3,18,12,17,3,3,4.0,1.0,2.0,5.933026819923375,129.04333333333332,1554.4530268199242,21,false
40.0,No,Travel_Rarely,Research & Development,6,2,Medical,Male,3,Research Scientist,Divorced,43320,7.0,14,8,2,8.0,3,5,1,3,2,3,4.0,2.0,3.0,5.889195402298848,128.09,1542.9691954022983,31,false
42.0,No,Travel_Rarely,Research & Development,2,3,Medical,Female,4,Manager,Divorced,110310,3.0,12,8,1,8.0,2,5,1,2,2,3,2.0,1.0,3.0,6.737318007662831,146.53666666666666,1765.1773180076618,26,false
37.0,No,Travel_Rarely,Sales,9,1,Marketing,Male,3,Sales Executive,Single,44400,2.0,11,8,1,18.0,3,1,0,1,2,3,3.0,2.0,2.0,9.311800766283522,202.53166666666667,2439.6918007662825,16,true
43.0,No,Travel_Rarely,Sales,10,2,Life Sciences,Female,1,Sales Executive,Divorced,46170,1.0,11,8,0,25.0,2,25,3,9,3,3,1.0,2.0,3.0,6.676858237547893,145.22166666666666,1749.336858237548,26,false
40.0,No,Travel_Rarely,Sales,6,2,Life Sciences,Female,1,Laboratory Technician,Married,26470,6.0,13,8,0,20.0,2,1,0,0,2,3,2.0,3.0,3.0,6.834789272030653,148.65666666666667,1790.7147892720309,23,false
54.0,No,Travel_Rarely,Human Resources,9,3,Life Sciences,Female,2,Manufacturing Director,Married,63230,4.0,23,8,1,24.0,2,4,1,2,2,4,1.0,1.0,2.0,5.217279693486586,113.47583333333334,1366.9272796934854,34,false
34.0,No,Non-Travel,Research & Development,28,3,Medical,Male,1,Laboratory Technician,Married,56770,9.0,20,8,1,6.0,3,3,1,2,3,4,3.0,3.0,3.0,6.150191570881226,133.76666666666668,1611.3501915708812,27,false
31.0,No,Travel_Rarely,Research & Development,10,4,Life Sciences,Male,3,Sales Executive,Married,21870,1.0,15,8,1,13.0,2,13,3,12,2,3,2.0,1.0,1.0,5.4504214559387005,118.54666666666667,1428.0104214559396,29,false
43.0,No,Travel_Frequently,Sales,14,3,Life Sciences,Female,1,Manufacturing Director,Married,37480,7.0,14,8,2,13.0,3,3,1,2,2,3,4.0,4.0,3.0,6.674827586206894,145.1775,1748.8048275862063,34,false
43.0,No,Travel_Rarely,Sales,27,4,Life Sciences,Male,2,Sales Representative,Divorced,39770,4.0,18,8,1,8.0,3,5,0,2,3,3,3.0,3.0,3.0,8.09643678160919,176.0975,2121.266436781608,23,true
25.0,No,Travel_Rarely,Human Resources,7,2,Human Resources,Male,1,Manufacturing Director,Single,86330,1.0,19,8,1,5.0,2,5,1,3,4,3,2.0,4.0,3.0,9.684980842911873,210.6483333333333,2537.464980842911,29,true
37.0,No,Non-Travel,Research & Development,1,3,Medical,Male,3,Laboratory Technician,Married,20080,3.0,22,8,0,15.0,5,13,10,7,2,4,2.0,3.0,3.0,9.544789272030652,207.59916666666666,2500.734789272031,28,true
31.0,No,Travel_Rarely,Research & Development,24,1,Medical,Male,3,Laboratory Technician,Married,44400,1.0,13,8,1,4.0,2,4,3,2,3,3,4.0,1.0,3.0,6.275440613026822,136.49083333333334,1644.1654406130274,29,false
39.0,No,Travel_Frequently,Research & Development,26,4,Technical Degree,Female,1,Sales Executive,Divorced,30670,1.0,20,8,1,21.0,5,21,1,6,1,4,2.0,3.0,3.0,8.456704980842911,183.9333333333333,2215.6567049808427,16,true
56.0,No,Travel_Frequently,Research & Development,20,4,Life Sciences,Female,3,Sales Executive,Married,53210,9.0,14,8,0,36.0,1,7,7,7,3,3,3.0,1.0,2.0,6.794942528735633,147.79,1780.274942528736,22,false
30.0,No,Travel_Rarely,Sales,5,4,Medical,Female,2,Manufacturing Director,Single,54100,0.0,17,8,1,6.0,2,5,4,4,3,3,2.0,3.0,3.0,7.120957854406132,154.88083333333333,1865.6909578544069,16,false
41.0,No,Travel_Rarely,Research & Development,7,3,Technical Degree,Female,3,Research Scientist,Married,27820,1.0,14,8,0,10.0,2,10,0,7,2,3,2.0,1.0,3.0,6.116743295019158,133.03916666666666,1602.5867432950195,20,false
28.0,No,Travel_Rarely,Research & Development,7,3,Medical,Male,3,Healthcare Representative,Divorced,119570,1.0,13,8,0,10.0,2,10,1,8,2,3,3.0,1.0,3.0,5.5995785440613055,121.79083333333334,1467.089578544062,25,false
25.0,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,Female,3,Laboratory Technician,Married,26600,5.0,13,8,0,6.0,3,2,0,2,3,3,1.0,1.0,3.0,5.852490421455942,127.29166666666667,1533.3524904214567,25,false
52.0,No,Travel_Rarely,Research & Development,26,2,Life Sciences,Female,2,Sales Representative,Married,33750,2.0,21,8,0,28.0,2,5,0,4,2,4,4.0,3.0,3.0,7.630000000000002,165.95250000000001,1999.0600000000006,18,false
45.0,No,Travel_Rarely,Research & Development,2,3,Medical,Female,1,Sales Executive,Married,50980,3.0,14,8,1,8.0,4,2,0,2,3,3,1.0,4.0,2.0,6.163371647509579,134.05333333333334,1614.8033716475097,24,false
52.0,No,Travel_Rarely,Research & Development,12,3,Medical,Male,2,Research Scientist,Married,48780,2.0,11,8,1,31.0,3,5,1,4,3,3,4.0,4.0,1.0,6.574521072796935,142.99583333333334,1722.524521072797,26,false
42.0,No,Travel_Frequently,Sales,10,3,Marketing,Female,2,Healthcare Representative,Divorced,28370,2.0,13,8,1,19.0,0,5,0,2,2,3,1.0,3.0,3.0,6.0904214559387,132.46666666666667,1595.6904214559395,28,false
30.0,No,Travel_Rarely,Sales,25,3,Marketing,Male,1,Sales Executive,Single,24060,2.0,20,8,1,11.0,5,5,0,2,3,4,3.0,4.0,3.0,6.45306513409962,140.35416666666666,1690.7030651341004,31,false
60.0,No,Travel_Rarely,Research & Development,10,3,Life Sciences,Female,1,Manufacturing Director,Married,22690,5.0,18,8,1,33.0,4,29,11,10,3,3,1.0,1.0,1.0,5.479425287356319,119.17750000000001,1435.6094252873554,29,false
46.0,No,Travel_Rarely,Sales,19,4,Marketing,Female,1,Sales Executive,Divorced,41080,2.0,14,8,0,19.0,5,10,0,8,2,3,3.0,3.0,2.0,6.910842911877396,150.31083333333333,1810.6408429118778,24,false
42.0,No,Travel_Frequently,Research & Development,18,4,Technical Degree,Male,4,Sales Executive,Married,132060,0.0,13,8,2,7.0,2,6,0,4,3,3,4.0,4.0,4.0,6.01421455938697,130.80916666666667,1575.7242145593862,23,false
24.0,Yes,Travel_Rarely,Research & Development,27,2,Medical,Male,1,Research Scientist,Single,104220,1.0,17,8,1,6.0,0,5,1,4,2,3,1.0,2.0,3.0,9.629042145593877,209.43166666666664,2522.8090421455954,25,true
34.0,Yes,Travel_Frequently,Research & Development,5,3,Medical,Male,2,Research Scientist,Divorced,137440,0.0,20,8,1,3.0,3,2,1,0,3,4,4.0,3.0,2.0,5.396130268199234,117.36583333333334,1413.7861302681993,34,false
38.0,No,Travel_Frequently,Sales,3,3,Marketing,Female,2,Sales Executive,Married,49070,1.0,11,8,1,1.0,3,1,0,0,3,3,4.0,4.0,3.0,7.802298850574713,169.7,2044.2022988505748,24,false
40.0,No,Travel_Rarely,Sales,26,4,Marketing,Female,1,Sales Executive,Married,34820,0.0,18,8,1,21.0,2,20,1,12,2,3,3.0,3.0,3.0,5.288429118773946,115.02333333333333,1385.568429118774,31,false
26.0,No,Travel_Rarely,Research & Development,3,2,Medical,Female,4,Healthcare Representative,Divorced,24360,1.0,24,8,0,3.0,2,3,0,2,4,4,1.0,4.0,1.0,5.463524904214562,118.83166666666666,1431.4435249042153,34,false
30.0,No,Non-Travel,Research & Development,15,3,Medical,Female,2,Sales Executive,Married,23800,4.0,18,8,3,9.0,2,5,1,4,2,3,3.0,4.0,1.0,7.087662835249037,154.15666666666667,1856.967662835248,27,false
29.0,No,Travel_Rarely,Research & Development,8,3,Medical,Female,3,Manufacturing Director,Married,194310,1.0,11,8,0,10.0,3,10,0,7,3,3,2.0,3.0,3.0,6.65329501915709,144.70916666666668,1743.1632950191574,19,false
29.0,Yes,Travel_Rarely,Research & Development,19,4,Life Sciences,Male,3,Research Scientist,Married,17900,5.0,16,8,1,6.0,4,2,1,1,2,3,3.0,2.0,4.0,6.039885057471267,131.36749999999998,1582.4498850574719,24,false
19.0,Yes,Travel_Rarely,Research & Development,4,3,Medical,Male,1,Sales Executive,Single,76440,1.0,15,8,2,1.0,2,1,0,0,3,3,1.0,4.0,4.0,7.08835249042145,154.17166666666665,1857.1483524904197,27,false
30.0,No,Non-Travel,Research & Development,2,4,Life Sciences,Female,3,Research Scientist,Married,51310,0.0,15,8,1,10.0,2,9,7,8,3,3,3.0,1.0,3.0,6.152490421455935,133.81666666666666,1611.952490421455,22,false
57.0,No,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,4,Research Scientist,Divorced,63060,3.0,12,8,1,32.0,3,1,0,0,3,3,1.0,4.0,2.0,5.567701149425286,121.09750000000001,1458.737701149425,30,false
50.0,No,Travel_Rarely,Sales,10,4,Life Sciences,Female,3,Manager,Married,47870,0.0,12,8,0,28.0,3,27,15,7,3,3,2.0,3.0,3.0,6.682950191570883,145.35416666666666,1750.9329501915713,18,false
30.0,No,Non-Travel,Sales,10,2,Life Sciences,Male,3,Laboratory Technician,Single,188800,0.0,22,8,1,12.0,3,11,6,7,3,4,3.0,4.0,2.0,5.780344827586206,125.72250000000001,1514.4503448275862,21,false
60.0,No,Travel_Frequently,Research & Development,16,3,Life Sciences,Female,4,Laboratory Technician,Married,23390,4.0,20,8,0,22.0,4,18,13,11,3,4,3.0,1.0,4.0,6.388735632183907,138.955,1673.8487356321834,30,false
47.0,No,Travel_Rarely,Research & Development,1,3,Technical Degree,Male,5,Manufacturing Director,Divorced,135700,5.0,16,8,2,20.0,2,5,0,4,2,3,1.0,4.0,3.0,6.881647509578549,149.67583333333334,1802.9916475095797,31,false
46.0,No,Travel_Rarely,Sales,4,1,Technical Degree,Male,1,Laboratory Technician,Married,67120,6.0,21,8,1,26.0,3,3,0,1,2,4,1.0,3.0,1.0,6.309578544061307,137.23333333333332,1653.1095785440623,19,false
35.0,No,Travel_Rarely,Research & Development,15,2,Medical,Female,2,Laboratory Technician,Single,54060,0.0,12,8,1,6.0,2,5,4,3,3,3,4.0,3.0,3.0,5.813141762452106,126.43583333333333,1523.0431417624516,27,false
54.0,No,Travel_Rarely,Research & Development,2,4,Medical,Male,2,Human Resources,Single,89380,7.0,11,8,3,19.0,2,1,0,0,3,3,3.0,3.0,3.0,7.064750957854411,153.65833333333333,1850.9647509578556,20,false
34.0,No,Travel_Rarely,Sales,8,2,Life Sciences,Male,1,Laboratory Technician,Divorced,24390,3.0,11,8,2,14.0,2,7,5,7,4,3,4.0,3.0,3.0,6.801417624521075,147.93083333333334,1781.9714176245216,27,false
46.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Healthcare Representative,Married,88370,2.0,18,8,0,15.0,3,3,1,2,2,3,3.0,4.0,3.0,8.229885057471265,179.0,2156.229885057471,27,true
31.0,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,2,Research Director,Divorced,53430,1.0,14,8,1,13.0,3,13,0,8,3,3,3.0,2.0,4.0,5.767049808429118,125.43333333333334,1510.967049808429,25,false
33.0,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,Female,4,Research Director,Married,67280,7.0,22,8,0,15.0,2,7,7,7,2,4,2.0,3.0,4.0,7.60072796934866,165.31583333333333,1991.3907279693487,27,false
33.0,Yes,Travel_Rarely,Sales,5,4,Marketing,Male,2,Research Director,Divorced,66520,7.0,25,8,0,8.0,5,4,1,3,3,4,1.0,4.0,3.0,6.511340996168579,141.62166666666667,1705.9713409961678,17,false
30.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Sales Executive,Single,48500,0.0,12,8,1,4.0,4,3,1,2,3,3,4.0,2.0,3.0,5.978812260536395,130.03916666666666,1566.4488122605355,20,false
35.0,No,Travel_Rarely,Research & Development,12,2,Medical,Female,2,Sales Representative,Married,28090,4.0,23,8,1,10.0,2,8,0,0,1,4,4.0,3.0,3.0,8.229999999999997,179.00250000000003,2156.2599999999993,19,true
31.0,Yes,Travel_Frequently,Research & Development,22,2,Medical,Female,2,Sales Executive,Married,56890,3.0,15,8,2,12.0,2,1,0,0,2,3,1.0,3.0,3.0,5.755325670498085,125.17833333333333,1507.895325670498,33,false
34.0,Yes,Travel_Frequently,Sales,17,1,Marketing,Male,1,Research Director,Divorced,20010,9.0,22,8,1,11.0,5,3,0,2,4,4,2.0,1.0,3.0,9.984444444444431,217.16166666666666,2615.9244444444407,24,true
42.0,No,Travel_Frequently,Research & Development,2,4,Medical,Female,1,Research Scientist,Married,29770,4.0,15,8,3,8.0,3,2,2,0,2,3,2.0,3.0,3.0,7.062490421455935,153.60916666666665,1850.372490421455,25,false
36.0,No,Non-Travel,Research & Development,3,4,Medical,Male,1,Research Scientist,Single,40250,1.0,11,8,0,10.0,3,10,9,7,3,3,2.0,4.0,2.0,6.758544061302683,146.99833333333333,1770.738544061303,17,false
22.0,Yes,Travel_Frequently,Research & Development,7,3,Medical,Female,2,Laboratory Technician,Single,37850,5.0,13,8,2,4.0,2,2,1,2,3,3,3.0,3.0,3.0,5.755172413793099,125.175,1507.8551724137922,27,false
48.0,No,Travel_Rarely,Research & Development,6,3,Medical,Male,1,Laboratory Technician,Married,108540,2.0,14,8,1,14.0,6,9,6,7,3,3,2.0,4.0,3.0,6.000153256704984,130.50333333333333,1572.0401532567057,30,false
55.0,No,Travel_Rarely,Research & Development,1,3,Medical,Female,1,Sales Executive,Single,120310,3.0,11,8,0,37.0,5,10,7,7,3,3,1.0,2.0,3.0,6.626283524904216,144.12166666666667,1736.0862835249047,27,false
41.0,No,Non-Travel,Research & Development,3,2,Life Sciences,Female,2,Research Scientist,Single,99360,7.0,17,8,1,16.0,2,14,1,10,2,3,4.0,4.0,3.0,5.456628352490426,118.68166666666667,1429.6366283524917,31,false
35.0,No,Travel_Rarely,Research & Development,22,3,Medical,Female,1,Sales Representative,Married,29660,9.0,18,8,0,15.0,2,11,6,9,2,3,2.0,3.0,3.0,5.3693486590038315,116.78333333333335,1406.769348659004,28,false
40.0,No,Travel_Rarely,Research & Development,15,3,Life Sciences,Female,2,Laboratory Technician,Single,25710,7.0,14,8,0,22.0,1,20,5,13,3,3,2.0,3.0,3.0,6.825938697318004,148.46416666666667,1788.395938697317,17,false
39.0,No,Travel_Frequently,Research & Development,12,1,Medical,Male,1,Research Scientist,Married,99910,1.0,16,8,1,8.0,3,8,0,7,3,3,3.0,3.0,3.0,6.547931034482756,142.4175,1715.557931034482,19,false
31.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,3,Research Director,Single,61420,4.0,13,8,2,10.0,2,6,0,5,2,3,2.0,4.0,4.0,8.08934865900383,175.94333333333336,2119.4093486590036,19,true
42.0,No,Travel_Rarely,Research & Development,5,3,Medical,Male,3,Sales Executive,Married,53900,1.0,14,8,0,10.0,3,10,5,8,3,3,4.0,1.0,2.0,9.772567049808424,212.5533333333333,2560.4125670498074,25,true
45.0,No,Travel_Rarely,Research & Development,2,1,Medical,Female,4,Sales Executive,Married,44040,0.0,23,8,0,9.0,2,8,3,7,3,4,4.0,2.0,4.0,6.416628352490421,139.56166666666667,1681.1566283524905,35,false
26.0,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,Female,2,Laboratory Technician,Divorced,59930,0.0,12,8,0,8.0,3,7,1,0,3,3,3.0,3.0,2.0,8.591800766283516,186.87166666666667,2251.0518007662813,17,true
29.0,No,Travel_Rarely,Research & Development,5,3,Medical,Male,1,Research Scientist,Divorced,51300,4.0,11,8,0,8.0,3,3,1,2,2,3,4.0,4.0,4.0,6.458275862068967,140.4675,1692.0682758620694,33,false
33.0,No,Travel_Rarely,Research & Development,16,3,Medical,Female,1,Laboratory Technician,Divorced,20900,4.0,16,8,0,10.0,2,6,0,5,3,3,1.0,3.0,3.0,6.835517241379309,148.67249999999999,1790.9055172413791,20,false
31.0,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Sales Executive,Divorced,29090,9.0,14,8,2,10.0,2,5,0,1,3,3,3.0,4.0,2.0,6.017164750957849,130.87333333333333,1576.4971647509565,27,false
18.0,Yes,Travel_Frequently,Research & Development,2,3,Technical Degree,Male,1,Sales Executive,Single,34680,1.0,18,8,2,0.0,4,0,0,0,4,3,2.0,2.0,3.0,8.522605363984674,185.36666666666667,2232.922605363985,20,true
40.0,No,Non-Travel,Research & Development,1,4,Technical Degree,Female,2,Laboratory Technician,Divorced,30680,3.0,19,8,0,20.0,3,1,0,1,2,3,3.0,1.0,3.0,6.300498084291186,137.03583333333333,1650.7304980842905,22,false
41.0,No,Non-Travel,Research & Development,23,3,Life Sciences,Male,2,Manufacturing Director,Single,26700,2.0,15,8,2,10.0,2,8,0,7,2,3,1.0,3.0,3.0,8.18869731800766,178.10416666666666,2145.438697318007,31,true
26.0,No,Travel_Rarely,Research & Development,9,4,Medical,Male,3,Healthcare Representative,Divorced,26930,5.0,17,8,3,8.0,3,0,0,0,2,3,1.0,3.0,3.0,5.278467432950191,114.80666666666667,1382.95846743295,32,false
35.0,No,Travel_Rarely,Research & Development,16,4,Medical,Male,2,Human Resources,Single,95260,1.0,15,8,0,5.0,2,5,0,3,2,3,1.0,3.0,3.0,5.526206896551721,120.195,1447.866206896551,33,false
34.0,No,Travel_Rarely,Research & Development,26,3,Medical,Male,1,Laboratory Technician,Single,52370,1.0,19,8,1,10.0,3,10,5,7,2,3,4.0,4.0,3.0,5.8172030651340965,126.52416666666666,1524.1072030651335,24,false
26.0,Yes,Travel_Rarely,Sales,1,3,Marketing,Female,2,Manufacturing Director,Single,24260,1.0,22,8,0,1.0,3,1,0,0,1,4,3.0,4.0,1.0,7.812720306513405,169.92666666666665,2046.9327203065122,28,false
37.0,No,Travel_Rarely,Research & Development,8,1,Life Sciences,Male,1,Sales Executive,Single,41930,4.0,16,8,1,12.0,5,6,1,2,3,3,2.0,4.0,4.0,6.795249042145593,147.79666666666665,1780.3552490421453,21,false
46.0,No,Travel_Frequently,Research & Development,4,1,Medical,Male,5,Human Resources,Married,29110,5.0,13,8,0,28.0,3,2,1,2,3,3,1.0,3.0,2.0,5.4123754789272045,117.71916666666668,1418.0423754789276,33,false
41.0,No,Travel_Rarely,Research & Development,24,1,Life Sciences,Male,1,Research Director,Married,26610,7.0,14,8,1,22.0,2,18,11,8,3,3,2.0,1.0,3.0,7.056398467432952,153.47666666666666,1848.7763984674334,22,false
37.0,No,Non-Travel,Research & Development,7,2,Medical,Male,1,Sales Executive,Divorced,20280,1.0,16,8,1,9.0,3,9,7,7,3,3,1.0,2.0,3.0,6.931302681992338,150.75583333333333,1816.0013026819925,20,false
52.0,No,Travel_Rarely,Sales,2,1,Medical,Male,1,Laboratory Technician,Divorced,99800,4.6,11,8,1,18.0,2,10,6,9,3,3,4.0,1.0,3.0,8.484559386973174,184.53916666666666,2222.9545593869716,17,true
32.0,Yes,Non-Travel,Research & Development,7,2,Life Sciences,Female,2,Research Director,Married,32980,8.0,22,8,0,6.0,4,4,1,2,2,4,4.0,3.0,3.0,5.533946360153257,120.36333333333333,1449.8939463601534,20,false
24.0,No,Travel_Frequently,Sales,22,3,Life Sciences,Female,1,Healthcare Representative,Married,29350,0.0,14,8,2,3.0,5,2,2,1,2,3,4.0,4.0,3.0,5.591724137931033,121.62,1465.0317241379307,19,false
38.0,No,Travel_Rarely,Research & Development,5,3,Life Sciences,Female,1,Research Scientist,Married,154270,3.0,16,8,1,18.0,2,1,0,0,3,3,3.0,3.0,3.0,5.512873563218392,119.90499999999999,1444.3728735632187,22,false
37.0,No,Travel_Rarely,Research & Development,1,4,Technical Degree,Female,5,Research Scientist,Married,39440,6.0,11,8,2,8.0,3,6,4,3,3,3,2.0,2.0,2.0,6.264865900383141,136.26083333333335,1641.3948659003827,24,false
49.0,No,Travel_Rarely,Sales,21,1,Life Sciences,Male,1,Sales Executive,Divorced,40110,1.0,18,8,2,31.0,2,31,0,9,1,3,4.0,3.0,3.0,9.955210727969346,216.52583333333334,2608.2652107279687,20,true
24.0,No,Travel_Rarely,Sales,1,3,Marketing,Female,1,Sales Executive,Married,34070,1.0,15,8,2,6.0,2,6,1,4,2,3,2.0,4.0,3.0,7.9507279693486606,172.9283333333333,2083.090727969349,30,false
26.0,No,Travel_Rarely,Research & Development,19,4,Technical Degree,Female,4,Sales Executive,Married,119940,1.0,14,8,1,6.0,6,5,1,4,3,3,1.0,2.0,4.0,6.845823754789277,148.89666666666668,1793.6058237547904,19,false
24.0,No,Travel_Rarely,Sales,7,3,Medical,Female,1,Laboratory Technician,Married,12320,1.0,12,8,0,1.0,4,1,0,0,1,3,4.0,2.0,3.0,6.0652873563218375,131.92,1589.1052873563212,29,false
50.0,No,Travel_Frequently,Sales,2,2,Marketing,Male,1,Sales Executive,Married,29600,1.0,14,8,3,32.0,2,32,10,7,3,3,1.0,2.0,3.0,6.346666666666669,138.04,1662.8266666666673,17,false
25.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,1,Research Scientist,Married,190940,1.0,16,8,0,7.0,3,7,0,6,2,3,2.0,3.0,3.0,6.444214559386975,140.16166666666666,1688.3842145593871,34,false
24.0,Yes,Travel_Frequently,Research & Development,2,3,Medical,Male,2,Research Scientist,Married,39190,1.0,21,8,0,6.0,3,6,1,2,3,4,1.0,3.0,3.0,10.203371647509577,221.92333333333332,2673.283371647509,15,true
30.0,Yes,Travel_Frequently,Research & Development,9,3,Other,Male,2,Healthcare Representative,Married,68250,1.0,14,8,0,1.0,2,1,0,0,3,3,2.0,1.0,4.0,6.139770114942528,133.54,1608.6197701149424,28,false
34.0,No,Travel_Rarely,Sales,6,2,Life Sciences,Male,4,Research Director,Married,102480,1.0,12,8,1,6.0,4,6,1,3,3,3,2.0,4.0,3.0,7.882873563218399,171.45250000000001,2065.3128735632204,30,false
